Name	Day	Start time	End time	Week pattern	Location	Room Size	Class Size	Staff	Department
POLU9PJ.S/04	Tuesday	15:05	15:55	2-6, 8-12	P.D2*	20	12	Andrea Baumeister	ARHHPO_Politics
POLU9RP.S/01	Monday	15:05	16:55	2-6, 8-12	C.2B40*	12	12	Tim Peace	ARHHPO_Politics
POLU9RP.S/01	Wednesday	10:05	11:55	1	P.C2	30	12	Tim Peace	ARHHPO_Politics
POLU9RP.S/02	Tuesday	10:05	11:55	1-6, 8-12	C.2B40*	12	12	Tim Peace	ARHHPO_Politics
POLU9RP.S/03	Tuesday	16:05	17:55	1-6, 8-12	C.2B40*	12	12	Tim Peace	ARHHPO_Politics
POLU9SP.L#	Thursday	09:05	09:55	1-6, 8-12	P.D1	54	48	Paul Cairney	ARHHPO_Politics
POLU9SP.L#	Wednesday	12:05	12:55	1-6, 8-12	C.LTA4	237	48	Paul Cairney	ARHHPO_Politics
POLU9SP.S/01	Wednesday	09:05	09:55	2-6, 8-12	C.4W1	20	18	Paul Cairney	ARHHPO_Politics
POLU9SP.S/02	Wednesday	10:05	10:55	2-6, 8-12	C.2B87	48	18	Paul Cairney	ARHHPO_Politics
POLU9SP.S/03	Thursday	10:05	10:55	12	C.2B44	20	18		ARHHPO_Politics
POLU9SP.S/03	Thursday	10:05	10:55	2-6, 8-11	P.SC1	36	18	Paul Cairney	ARHHPO_Politics
POLU9SP.S/04	Thursday	12:05	12:55	2-6, 8-12	C.2V2	30	18	Paul Cairney	ARHHPO_Politics
POLU9X3.L#	Tuesday	15:05	15:55	1-6, 8-12	C.LTA3	240	237	Andrew Glencross	ARHHPO_Politics
POLU9X3.L#	Wednesday	09:05	09:55	1-6, 8-12	C.LTA4	237	237	Andrew Glencross	ARHHPO_Politics
POLU9X3.S/01	Monday	09:05	09:55	2-6, 8-12	C.3B129*	28	20	Hannes Stephan	ARHHPO_Politics
POLU9X3.S/02	Monday	11:05	11:55	2-6, 8-12	C.4B134	36	20	Peter Lynch	ARHHPO_Politics
POLU9X3.S/03	Monday	12:05	12:55	2-6, 8-12	C.2B74*	26	20	Andrew Glencross	ARHHPO_Politics
POLU9X3.S/04	Monday	12:05	12:55	2-6, 8-12	C.4B134	36	20	Peter Lynch	ARHHPO_Politics
POLU9X3.S/05	Tuesday	12:05	12:55	2-6, 8-12	C.4B134	36	20	Peter Lynch	ARHHPO_Politics
POLU9X3.S/06	Tuesday	14:05	14:55	2-6, 8-12	C.4B134	36	20	Andrew Glencross	ARHHPO_Politics
POLU9X3.S/07	Thursday	09:05	09:55	2-6, 8-12	P.SC2*	20	20	Andrew Glencross	ARHHPO_Politics
POLU9X3.S/08	Thursday	11:05	11:55	12	C.2B42	20	20		ARHHPO_Politics
POLU9X3.S/08	Thursday	11:05	11:55	2-6, 8-11	P.SC1	36	20	Andrew Glencross	ARHHPO_Politics
POLU9X3.S/09	Thursday	12:05	12:55	2-6, 8-12	C.2B76	30	20		ARHHPO_Politics
POLU9X3.S/10	Thursday	14:05	14:55	2-6, 8-12	C.2B87	48	20	Peter Lynch	ARHHPO_Politics
POLU9X3.S/11	Friday	12:05	12:55	2-6, 8-12	C.2V2	30	20		ARHHPO_Politics
POLU9X3.S/12	Friday	13:05	13:55	2-6, 8-12	C.4W6	24	20		ARHHPO_Politics
POLU9X3.S/13	Friday	15:05	15:55	2-6, 8-12	C.3B129*	28	20		ARHHPO_Politics
PREPP62.L#	Tuesday	10:05	11:55	1-6, 8-12	P.D1	54	35		ARHCMC_PG
PREPP62.S#	Tuesday	14:05	16:55	08-Nov	P.SC3/4#	48	40	Alenka Jelen	ARHCMC_PG
PREPP63.CL#	Thursday	14:05	16:55	04-May	P.G8	28	28	Derek Hodge	ARHCMC_PG
PREPP63.L#	Thursday	14:05	16:55	1-3, 6, 8-12	P.D1	54	34	Derek Hodge	ARHCMC_PG
PREPP64.L#	Monday	14:05	17:55	2-6, 8-12	P.D1	54	20	Alenka Jelen/Derek Hodge/William Dinan	ARHCMC_PG
PREPP64.S/01	Friday	09:05	10:55	2-6, 8-12	P.SC3/4#	48	20	Alenka Jelen/Derek Hodge/William Dinan	ARHCMC_PG
PREPP64.S/02	Friday	11:05	12:55	2-6, 8-12	P.SC3/4#	48	20	Alenka Jelen/Derek Hodge/William Dinan	ARHCMC_PG
PRMP120.L#	Friday	10:05	11:55	1-6, 8-12	C.2A43	20	20		NATPSY_PG
PRMP121.L#	Friday	13:05	14:55	1-6, 8-12	C.2A43	20	20		NATPSY_PG
PRMP131.L#	Thursday	13:05	14:55	1-6, 8-12	C.2A43	20	20		NATPSY_PG
PRMP133.L#	Thursday	10:05	11:55	1-6, 8-12	C.2A43	20	10		NATPSY_PG
PRMP134.L#	Wednesday	14:05	15:55	1-6, 8-12	C.2A43	20	20		NATPSY_PG
PRMP136.L#	Wednesday	10:05	11:55	1-6, 8-12	C.2B40*	12	10		NATPSY_PG
PRMP137.L#	Thursday	10:05	11:55	1-6, 8-12	C.2A19	30	10		NATPSY_PG
PRMP139.L#	Thursday	10:05	10:55	1-6, 8-12	C.2A51	10	10		NATPSY_PG
PRMP139.L#	Tuesday	12:30	13:30	1-6, 8-12	C.2A51	10	10		NATPSY_PG
PRMP140.L#	Wednesday	10:05	11:55	1-6, 8-12	C.3B112	10	10	Peter Hancock	NATPSY_PG
PRMP141.L#	Wednesday	10:05	11:55	1-6, 8-12	C.2A43	20	6		NATPSY_PG
PSYPCO11.CL#	Monday	10:05	11:55	2-6, 8-12	C.2B41	16	6		NATPSY_PG
PSYU911.L#	Friday	16:05	16:55	1-6, 8-12	C.LTLogie	350	350	Paul Dudchenko/Peter Hancock/Robin Campbell	NATPSY UG
PSYU911.L#	Monday	16:05	16:55	2-6, 8-12	C.LTLogie	350	350	Paul Dudchenko/Peter Hancock/Robin Campbell	NATPSY UG
PSYU911.L#	Thursday	16:05	16:55	1-6, 8-12	C.LTLogie	350	350	Paul Dudchenko/Peter Hancock/Robin Campbell	NATPSY UG
PSYU911.L#	Tuesday	13:05	13:55	1	C.LTLogie	350	200		NATPSY UG
PSYU9A3.L#	Friday	12:05	12:55	1-6, 8-12	C.LTLogie	350	350	Christine Caldwell	NATPSY UG
PSYU9A3.L#	Tuesday	09:05	09:55	1-6, 8-12	C.LTLogie	350	261	Christine Caldwell	NATPSY UG
PSYU9A3.L#	Tuesday	16:05	16:55	1-6, 8-12	C.LTA4	237	237	Christine Caldwell	NATPSY UG
PSYU9A7.L#	Tuesday	10:05	11:55	1-6, 8-12	C.LTB3	112	92		NATPSY UG
PSYU9A7.L#	Wednesday	13:05	16:55	1	C.LTW1	94	92		NATPSY UG
PSYU9AC.L#	Tuesday	13:05	13:55	1-6, 8-12	C.LTA3	240	210	Stephen Langton	NATPSY UG
PSYU9AC.L#	Wednesday	09:05	09:55	1-6, 8-12	C.LTA3	240	210	Stephen Langton	NATPSY UG
PSYU9AC.S1/01	Monday	14:05	15:55	1-6, 8-10	C.2A73	60	40	Stephen Langton	NATPSY UG
PSYU9AC.S1/02	Tuesday	14:05	15:55	1-6, 8-10	C.2A73	60	40	Stephen Langton	NATPSY UG
PSYU9AC.S1/03	Thursday	15:05	16:55	1-6, 8-10	C.2A73	60	40	Stephen Langton	NATPSY UG
PSYU9AC.S1/04	Friday	09:05	10:55	1-6, 8-10	C.2A73	60	40	Stephen Langton	NATPSY UG
PSYU9AC.S1/05	Friday	13:05	14:55	1-6, 8-10	C.2A73	60	40	Stephen Langton	NATPSY UG
PSYU9AC.S2/01	Monday	14:05	15:55	2-3, 8-9	C.2B38	28	10		NATPSY UG
PSYU9AC.S2/01	Monday	14:05	15:55	2-3, 8-9	C.4W5	24	10		NATPSY UG
PSYU9AC.S2/01	Monday	14:05	15:55	2-3, 8-9	C.4W2	24	10		NATPSY UG
PSYU9AC.S2/02	Tuesday	14:05	15:55	08-Sep	C.3X11	16	10		NATPSY UG
PSYU9AC.S2/02	Tuesday	14:05	15:55	2-3, 8-9	C.2B48	28	10		NATPSY UG
PSYU9AC.S2/02	Tuesday	14:05	15:55	02-Mar	C.3B147#	18	10		NATPSY UG
PSYU9AC.S2/02	Tuesday	14:05	15:55	08-Sep	C.2B40*	12	10		NATPSY UG
PSYU9AC.S2/02	Tuesday	14:05	15:55	02-Mar	C.2B40*	12	10		NATPSY UG
PSYU9AC.S2/03	Thursday	15:05	16:55	02-Mar	C.2B87	48	10		NATPSY UG
PSYU9AC.S2/03	Thursday	15:05	16:55	2-3, 8-9	C.3V2	34	10		NATPSY UG
PSYU9AC.S2/03	Thursday	15:05	16:55	2-3, 8-9	C.3B129*	28	10		NATPSY UG
PSYU9AC.S2/03	Thursday	15:05	16:55	08-Sep	C.2A11	26	10		NATPSY UG
PSYU9AC.S2/04	Friday	09:05	10:55	2-3, 8-9	C.2A19	30	10		NATPSY UG
PSYU9AC.S2/04	Friday	09:05	10:55	2-3, 8-9	C.2B133	24	10		NATPSY UG
PSYU9AC.S2/04	Friday	09:05	10:55	2-3, 8-9	C.2B42	20	10		NATPSY UG
PSYU9AC.S2/05	Friday	13:05	14:55	2-3, 8-9	C.3B146	18	10		NATPSY UG
PSYU9AC.S2/05	Friday	13:05	14:55	2-3, 8-9	C.2V2	30	10		NATPSY UG
PSYU9AC.S2/05	Friday	13:05	14:55	2-3, 8-9	C.4B134	36	10		NATPSY UG
PSYU9AJ.L#	Thursday	13:05	13:55	1-6, 8-12	C.LTA3	240	207	Eva Rafetseder	NATPSY UG
PSYU9AJ.L#	Tuesday	11:05	11:55	1-6, 8-12	C.LTA3	240	207	Eva Rafetseder	NATPSY UG
PSYU9AJ.S/01	Monday	10:05	10:55	4, 6, 8, 10	C.2B45	16	16		NATPSY UG
PSYU9AJ.S/02	Monday	10:05	10:55	4, 6, 8, 10	C.2A9	26	16		NATPSY UG
PSYU9AJ.S/03	Monday	14:05	14:55	4, 6, 8, 10	C.2A9	26	16		NATPSY UG
PSYU9AJ.S/04	Monday	16:05	16:55	4, 6, 8, 10	C.2B44	20	16		NATPSY UG
PSYU9AJ.S/05	Monday	16:05	16:55	4, 6, 8, 10	C.2B133	24	16		NATPSY UG
PSYU9AJ.S/06	Monday	16:05	16:55	4, 6, 8, 10	C.3B146	18	16		NATPSY UG
PSYU9AJ.S/07	Tuesday	16:05	16:55	4, 6, 8, 10	C.4W1	20	16		NATPSY UG
PSYU9AJ.S/08	Tuesday	16:05	16:55	4, 6, 8, 10	C.2B44	20	16		NATPSY UG
PSYU9AJ.S/09	Thursday	15:05	15:55	4, 6, 8, 10	C.3X11	16	16		NATPSY UG
PSYU9AJ.S/10	Friday	10:05	10:55	4, 6, 8, 10	C.3X11	16	16		NATPSY UG
PSYU9AJ.S/11	Friday	10:05	10:55	4, 6, 8, 10	C.2A9	26	16		NATPSY UG
PSYU9AJ.S/12	Friday	10:05	10:55	4, 6, 8, 10	C.2B45	16	16		NATPSY UG
PSYU9ID.CL/01	Monday	10:05	11:55	2-3, 5-6, 8-11	C.1A13	34	34	Peter Hancock	NATPSY UG
PSYU9ID.CL/02	Monday	14:05	15:55	2-3, 5-6, 8-11	C.2A21	30	30	Peter Hancock	NATPSY UG
PSYU9ID.CL/03	Wednesday	12:05	13:55	2-3, 5-6, 8-11	C.1A13	34	34	Peter Hancock	NATPSY UG
PSYU9ID.CL/04	Wednesday	16:05	17:55	2-3, 5-6, 8-11	C.2A17	43	34	Peter Hancock	NATPSY UG
PSYU9ID.CL/05	Thursday	10:05	11:55	2-3, 5-6, 8-11	C.2A21	30	30	Peter Hancock	NATPSY UG
PSYU9ID.L#	Monday	12:05	12:55	1-6, 8-12	C.LTA4	237	225	Peter Hancock	NATPSY UG
PSYU9ID.L#	Thursday	14:05	14:55	1-6, 8-12	C.LTA3	240	240	Peter Hancock	NATPSY UG
PUBPP16.S#	Tuesday	14:05	16:55	1-6, 8-12	P.SC1	36	30	Simon Rowberry	ARH PG
PUBPP17.S#	Thursday	10:05	12:55	1-6, 8-12	P.D1	54	34	Simon Rowberry	ARH PG
PUBPP18.S#	Tuesday	10:05	12:55	1-6, 8-12	P.SC1	36	34		ARH PG
PUBPP19.S#	Wednesday	09:30	12:30	1-6, 8-12, 1-5, 7-12	P.D1	54	35	Claire Squires/Frances Sessford/Scott Russell/Simon Rowberry	ARH PG
PUBPP25.S#	Thursday	14:05	16:55	1-6, 8-12	C.2B86	40	35	Claire Squires/Frances Sessford/Scott Russell/Simon Rowberry	ARH PG
RELU911.L#	Monday	10:05	10:55	2-6, 8-12	P.PLT	210	210	Andrew Hass/Ext TA Religion	ARHLTL_Religious Studies
RELU911.L#	Thursday	15:05	15:55	1-6, 8-12	P.PLT	210	210	Andrew Hass/Ext TA Religion	ARHLTL_Religious Studies
RELU913.L#	Thursday	10:05	10:55	1-6, 8-12	P.PLT	210	150	Alison Jasper/Michael Marten	ARHLTL_Religious Studies
RELU913.L#	Tuesday	11:05	11:55	1-6, 8-12	P.PLT	210	150	Alison Jasper/Michael Marten	ARHLTL_Religious Studies
RELU9AB.L#	Friday	09:05	10:55	1-6, 8-12	C.4W4	24	20	Alison Jasper	ARHLTL_Religious Studies
RELU9C5.L#	Tuesday	13:05	14:55	1-6, 8-12	P.D1	54	20	Timothy Fitzgerald	ARHLTL_Religious Studies
RELU9MM.L#	Thursday	15:05	16:55	1-6, 8-12	P.D3	54	12	Timothy Fitzgerald	ARHLTL_Religious Studies
RMKU9MC.L#	Friday	11:05	11:55	1-6, 8-12	C.LTB3	112	50	Keri Davies	MGTMKR UG
RMKU9MC.L#	Tuesday	09:05	09:55	1-6, 8-12	C.2B87	48	48	Keri Davies	MGTMKR UG
RMKU9MC.S/01	Wednesday	10:05	11:55	1-6, 8-12	C.3B129*	28	24	Keri Davies	MGTMKR UG
RMKU9MC.S/02	Friday	13:05	14:55	2-6, 8-12	C.A1	42	24	Keri Davies	MGTMKR UG
RMKU9R5.L#	Monday	11:05	12:55	3-6, 10-12	C.LTA3	240	36	Eric Calderwood	MGTMKR UG
RMKU9R5.L#	Monday	11:05	12:55	8	C.A1	42	30		MGTMKR UG
RMKU9R5.L#	Tuesday	11:05	12:55	03-Jun	C.2B86	40	36	Eric Calderwood	MGTMKR UG
RMKU9R5.S/01	Wednesday	10:05	11:55	5, 8, 10-11	C.2B42	20	20	Eric Calderwood	MGTMKR UG
RMKU9R5.S/02	Thursday	13:05	14:55	5, 8, 10-11	C.4W4	24	20	Eric Calderwood	MGTMKR UG
SASP.L#	Monday	14:05	16:55	1-6, 8-12	P.SC1	36	15	Peter Sullivan/Rowan Cruft	ARH PG
SASP.L#	Monday	14:05	16:55	1-6, 8-12	P.SC2*	20	15	Jesse Tomalty/Kent Hurtig	ARH PG
SCIU1LS.L#	Friday	12:05	12:55	1-6, 8-12	C.LTA3	240	240	Tim Whalley	NATBES BS
SCIU1LS.L#	Thursday	15:05	16:55	1-6, 8-12	C.LTA4	237	237	Tim Whalley	NATBES BS
SCIU3FB.L#	Friday	12:05	13:55	5	C.LTA6	253	100		NATBES BS
SCIU3FE.L#	Monday	15:05	16:55	6	C.LTA6	253	100		NATBES BS
SCIU5T5.L#	Monday	13:05	13:55	1-6, 8-12	C.LTB4	179	112		NATBES BS
SCIU5T5.L#	Tuesday	13:05	13:55	1-6, 8-12	C.LTB4	179	112		NATBES BS
SCIU5T5.L#	Wednesday	10:05	10:55	4	C.LTA3	240	112		NATBES BS
SPAU9A1.L#	Monday	13:05	13:55	2-6, 8-12	P.D1	54	54	Maria Soledad Montanez	ARHLTL_Spanish
SPAU9B1.S1/01	Monday	09:05	09:55	2-6, 8-12	C.4W5	24	17	Beatriz Basso	ARHLTL_Spanish
SPAU9B1.S1/02	Monday	10:05	10:55	2-6, 8-12	C.4W5	24	17	Beatriz Basso	ARHLTL_Spanish
SPAU9B1.S1/03	Tuesday	11:05	11:55	2-6, 8-12	P.D3	54	17	Maria Sanchez	ARHLTL_Spanish
SPAU9B1.S1/04	Tuesday	12:05	12:55	2-6, 8-12	P.E9	18	17	Maria Sanchez	ARHLTL_Spanish
SPAU9B1.S1/05	Tuesday	13:05	13:55	2-6, 8-12	C.2B133	24	17	Ext TA Spanish	ARHLTL_Spanish
SPAU9B1.S1/06	Tuesday	14:05	14:55	2-6, 8-12	C.2B133	24	17	Maria Sanchez	ARHLTL_Spanish
SPAU9B1.S1/07	Tuesday	15:05	15:55	2-6, 8-12	C.2B133	24	17	Maria Sanchez	ARHLTL_Spanish
SPAU9B1.S1/08	Tuesday	16:05	16:55	2-6, 8-12	C.4W4	24	17	Ext TA Spanish	ARHLTL_Spanish
SPAU9B1.S2/01	Tuesday	09:05	09:55	2-6, 8-12	C.4W6	24	17	Beatriz Basso	ARHLTL_Spanish
SPAU9B1.S2/02	Tuesday	10:05	10:55	2-6, 8-12	C.4B134	36	17	Beatriz Basso	ARHLTL_Spanish
SPAU9B1.S2/03	Wednesday	12:05	12:55	3-6, 8-12	P.C2	30	17	Maria Sanchez	ARHLTL_Spanish
SPAU9B1.S2/03	Wednesday	12:05	12:55	2	P.SC2*	20	0		ARHLTL_Spanish
SPAU9B1.S2/04	Wednesday	13:05	13:55	2-6, 8-12	P.D3	54	17	Maria Sanchez	ARHLTL_Spanish
SPAU9B1.S2/05	Wednesday	14:05	14:55	2-6, 8-12	P.E9	18	17	Maria Sanchez	ARHLTL_Spanish
SPAU9B1.S2/06	Thursday	13:05	13:55	2-6, 8-12	P.D1	54	17	Maria Sanchez	ARHLTL_Spanish
SPAU9B1.S2/07	Thursday	14:05	14:55	02-Mar	P.SC1	36	0	Maria Sanchez	ARHLTL_Spanish
SPAU9B1.S2/07	Thursday	14:05	14:55	4-6, 8-12	P.D3	54	17	Maria Sanchez	ARHLTL_Spanish
SPAU9B1.S2/08	Thursday	15:05	15:55	2-6, 8-12	P.C2	30	17	Ext TA Spanish	ARHLTL_Spanish
SPAU9B1.S2/09	Thursday	16:05	16:55	2-6, 8-12	P.C2	30	17	Ext TA Spanish	ARHLTL_Spanish
SPAU9B1.S3/01	Wednesday	10:05	10:55	2-6, 8-12	C.2B76	30	18	Maria Sanchez	ARHLTL_Spanish
SPAU9B1.S3/02	Thursday	11:05	11:55	2-6, 8-12	P.D3	54	18	Maria Sanchez	ARHLTL_Spanish
SPAU9B1.S3/03	Thursday	10:05	10:55	2-6, 8-12	P.D2*	20	18	Maria Sanchez	ARHLTL_Spanish
SPAU9B1.S3/04	Friday	10:05	10:55	2-6, 8-12	P.D1	54	18	Beatriz Basso	ARHLTL_Spanish
SPAU9B1.S3/05	Friday	11:05	11:55	2-6, 8-12	P.D1	54	18	Beatriz Basso	ARHLTL_Spanish
SPAU9B1.S3/06	Friday	12:05	12:55	2-6, 8-12	C.2B48	28	18		ARHLTL_Spanish
SPAU9B1.S3/07	Friday	14:05	14:55	2-6, 8-12	C.3B147#	18	18	Ext TA Spanish	ARHLTL_Spanish
SPAU9XB.S#	Wednesday	11:05	12:55	1-6, 8-12	P.E26	20	20	Charlotte Lange	ARHLTL_Spanish
SPCU911.L#	Friday	11:05	11:55	01-Jun	C.LTLogie	350	350	Monika Wilinska	APSSPC UG
SPCU911.L#	Monday	11:05	11:55	2-6, 8-12	C.LTLogie	350	350	Monika Wilinska	APSSPC UG
SPCU911.L#	Thursday	11:05	11:55	2-6, 8-12	C.LTLogie	350	350	Monika Wilinska	APSSPC UG
SPCU913.L#	Friday	14:05	14:55	1-6, 8-11	C.LTLogie	350	350		APSSPC UG
SPCU913.L#	Monday	17:05	17:55	12	C.LTLogie	350	350		APSSPC UG
SPCU913.L#	Thursday	15:05	15:55	1-6, 8-11	C.LTLogie	350	350		APSSPC UG
SPCU913.L#	Wednesday	12:05	12:55	12	C.LTLogie	350	350		APSSPC UG
SPCU913.S/01	Monday	10:05	10:55	2-6, 8-12	C.2B48	28	25		APSSPC UG
SPCU913.S/02	Monday	11:05	11:55	2-6, 8-12	C.2A11	26	25		APSSPC UG
SPCU913.S/03	Monday	12:05	12:55	2-6, 8-12	C.2B38	28	25		APSSPC UG
SPCU913.S/04	Monday	15:05	15:55	2-6, 8-12	C.2A19	30	25		APSSPC UG
SPCU913.S/05	Monday	16:05	16:55	2-6, 8-12	C.2X4	32	25		APSSPC UG
SPCU913.S/06	Tuesday	10:05	10:55	2-6, 8-12	C.4W5	24	24		APSSPC UG
SPCU913.S/07	Tuesday	12:05	12:55	2-6, 8-12	C.2A19	30	25		APSSPC UG
SPCU913.S/08	Tuesday	16:05	16:55	2-6, 8-12	C.2X6	32	25		APSSPC UG
SPCU913.S/09	Wednesday	09:05	09:55	2-6, 8-12	C.2B48	28	25		APSSPC UG
SPCU913.S/10	Thursday	09:05	09:55	2-6, 8-12	C.2B88	30	25		APSSPC UG
SPCU913.S/11	Thursday	12:05	12:55	2-6, 8-12	C.2B88	30	25		APSSPC UG
SPCU913.S/12	Friday	10:05	10:55	2-6, 8-12	C.2B48	28	25		APSSPC UG
SPCU913.S/13	Friday	11:05	11:55	2-6, 8-12	C.2B48	28	25		APSSPC UG
SPCU913.S/14	Friday	12:05	12:55	2-6, 8-12	C.2B87	48	25		APSSPC UG
SPCU9C3.CL/01	Monday	10:05	11:55	05-Jun	C.2A15	57	50		APSSPC UG
SPCU9C3.CL/02	Monday	14:05	15:55	05-Jun	C.1A11	60	50		APSSPC UG
SPCU9C3.CL/03	Wednesday	10:05	11:55	05-Jun	C.1A11	60	50		APSSPC UG
SPCU9C3.CL/04	Friday	10:05	11:55	05-Jun	C.2A15	57	50		APSSPC UG
SPCU9C3.L#	Friday	16:05	16:55	1-6, 8-12	C.LTA6	253	200	Paul Lambert	APSSPC UG
SPCU9C3.L#	Tuesday	10:05	10:55	1-6, 8-12	C.LTA3	240	200	Paul Lambert	APSSPC UG
SPCU9C3.S/01	Monday	10:05	11:55	3-4, 6, 10-11	C.2B44	20	20		APSSPC UG
SPCU9C3.S/02	Monday	12:05	13:55	3-4, 6, 10-11	C.2B46	20	20		APSSPC UG
SPCU9C3.S/03	Monday	14:05	15:55	3-4, 6, 10-11	C.2B46	20	20		APSSPC UG
SPCU9C3.S/04	Monday	16:05	17:55	3-4, 6, 10-11	C.2B88	30	20		APSSPC UG
SPCU9C3.S/05	Tuesday	11:05	12:55	3-4, 6, 10-11	C.2A9	26	20		APSSPC UG
SPCU9C3.S/06	Tuesday	15:05	16:55	3-4, 6, 10-11	C.2X4	32	20		APSSPC UG
SPCU9C3.S/07	Wednesday	09:05	10:55	3-4, 6, 10-11	C.2X6	32	20		APSSPC UG
SPCU9C3.S/08	Thursday	11:05	12:55	3-4, 6, 10-11	C.2X4	32	20		APSSPC UG
SPCU9C3.S/09	Friday	09:05	10:55	3-4, 6, 10-11	C.2X4	32	20		APSSPC UG
SPCU9C3.S/10	Friday	11:05	12:55	3-4, 6, 10-11	C.2B42	20	20		APSSPC UG
SPCU9C5.L#	Monday	11:05	11:55	1-6, 8-12	C.LTA4	237	157	Rowdy Yates	APSSPC UG
SPCU9C5.L#	Tuesday	09:05	09:55	1-6, 8-12	C.LTA3	240	157	Rowdy Yates	APSSPC UG
SPCU9C5.L#	Wednesday	10:05	10:55	1-6, 8-12	C.LTB4	179	157	Rowdy Yates	APSSPC UG
SPCU9C5.S/01	Monday	14:05	15:55	4, 6	C.2B38	28	20		APSSPC UG
SPCU9C5.S/01	Monday	14:05	15:55	2	C.2A11	26	20		APSSPC UG
SPCU9C5.S/01	Monday	14:05	15:55	9, 11	C.2B129#	30	20		APSSPC UG
SPCU9C5.S/02	Tuesday	10:05	11:55	2, 4, 6, 9, 11	C.2B88	30	20		APSSPC UG
SPCU9C5.S/03	Wednesday	11:05	12:55	4, 6, 9, 11	C.2B133	24	20		APSSPC UG
SPCU9C5.S/03	Wednesday	11:05	12:55	2	C.2A19	30	0		APSSPC UG
SPCU9C5.S/04	Wednesday	14:05	15:55	2, 4, 6, 9, 11	C.2B87	48	20		APSSPC UG
SPCU9C5.S/05	Thursday	12:05	13:55	4, 6, 9, 11	C.2A9	26	20		APSSPC UG
SPCU9C5.S/05	Thursday	12:05	13:55	2	C.4W2	24	20		APSSPC UG
SPCU9C5.S/06	Friday	09:05	10:55	2, 4, 6, 9, 11	C.2B38	28	20		APSSPC UG
SPCU9C5.S/07	Friday	10:05	11:55	2, 4, 6, 9, 11	C.2B44	20	20		APSSPC UG
SPCU9C5.S/08	Friday	14:05	15:55	2, 4, 6, 9, 11	C.2A9	26	20		APSSPC UG
SPCU9JG.L#	Monday	14:05	14:55	1-6, 8-12	C.LTB3	112	50	Marina Shapira	APSSPC UG
SPCU9JG.L#	Thursday	15:05	15:55	1-6, 8-12	C.LTW1	94	50	Marina Shapira	APSSPC UG
SPCU9JG.S/01	Tuesday	11:05	12:55	2-6, 8-11	C.4W4	24	20	Marina Shapira	APSSPC UG
SPCU9JG.S/02	Tuesday	14:05	15:55	2-6, 8-11	C.2A11	26	20	Marina Shapira	APSSPC UG
SPCU9JG.S/03	Friday	11:05	12:55	2-6, 8-11	C.2B133	24	20	Marina Shapira	APSSPC UG
SPCU9JL.CL#	Friday	15:05	16:55	4-6, 8	C.2A17	43	40		APSSPC UG
SPCU9JL.L#	Thursday	12:05	12:55	1-6, 8-12	C.LTW1	94	50	Marina Shapira/Paul Lambert	APSSPC UG
SPCU9JL.L#	Tuesday	16:05	16:55	1-6, 8-12	C.LTA5	92	50	Marina Shapira/Paul Lambert	APSSPC UG
SPCU9JL.S/01	Monday	09:05	10:55	3, 9	C.2B133	24	20	Marina Shapira/Paul Lambert	APSSPC UG
SPCU9JL.S/02	Monday	15:05	16:55	3, 9	C.2B133	24	20	Marina Shapira/Paul Lambert	APSSPC UG
SPCU9JL.S/03	Thursday	10:05	11:55	3, 9	C.4B134	36	20	Marina Shapira/Paul Lambert	APSSPC UG
SPCU9PB.L#	Friday	09:05	09:55	1-6, 8-12	C.LTA5	92	48	Madhu Satsangi	APSSPC UG
SPCU9PB.L#	Monday	09:05	09:55	1-6, 8-12	C.2B85#	60	50	Madhu Satsangi	APSSPC UG
SPCU9PB.S/01	Wednesday	12:05	12:55	2-6, 8-11	C.2B38	28	24	Madhu Satsangi	APSSPC UG
SPCU9PB.S/02	Friday	11:05	11:55	2-6, 8-11	C.2A9	26	24	Madhu Satsangi	APSSPC UG
SPCU9X1.L#	Friday	13:05	13:55	01-Apr	C.LTA3	240	179	Monika Wilinska	APSSPC UG
SPCU9X1.L#	Monday	10:05	10:55	02-Apr	C.LTB4	179	179	Monika Wilinska	APSSPC UG
SPCU9X1.L#	Wednesday	17:05	17:55	02-Apr	C.LTA4	237	179	Monika Wilinska	APSSPC UG
SPSP001.L#	Tuesday	14:05	16:55	1-6, 8-12	C.2A9	26	13	Stephen Morrow/Brian Minikin	SPOSPS_PG
SPSP038.L#	Thursday	09:05	11:55	1-6, 8-12	C.2B86	40	35	Brian Minikin/Leigh Robinson	SPOSPS_PG
SPSP038.L#	Wednesday	09:05	12:55	1	C.2B121#	36	35		SPOSPS_PG
SPSP039.CL#	Thursday	14:05	16:55	5-6, 8	C.1A11	60	57	Trish Gorely	SPOSPS_PG
SPSP039.CL#	Wednesday	09:05	11:55	12	C.2A15	57	57		SPOSPS_PG
SPSP039.L#	Tuesday	09:05	11:55	1-4, 9, 11	C.2B85#	60	60	Trish Gorely	SPOSPS_PG
SPSP040.L#	Monday	09:05	15:55	1-6, 8-12	C.3B146	18	15		SPOSPS_PG
SPSP042.CL#	Friday	10:05	12:55	09-Nov	C.2A21	30	30	Pete Coffee	SPOSPS_PG
SPSP042.S#	Friday	09:05	16:55	12	C.2X6	32	29		SPOSPS_PG
SPSP042.S#	Friday	10:05	12:55	1-6, 8-11	C.2B88	30	30		SPOSPS_PG
SPSP042.S#	Thursday	09:05	16:55	12	C.2A87	60	30		SPOSPS_PG
